folio,text in tag,before,after
tcn_p055r_preTEI,espace dequinze jours,"['tout', '&', 'le', 'mects', 'soubs', 'le', 'fiens', 'de', 'cheval', 'l']","['Les', 'escargots', 'vivront', 'premierement', 'des', 'jaulnes', 'd', 'oeufs', 'puys', 'avecq']"
tcn_p055v_preTEI,jours,"['de', 'quinze']","['Aprés', 'tu', 'la', 'romperas', 'de', 'bien', 'loings', '&', 'avecq', 'un']"
tcn_p056r_preTEI,jours,"['gectés', 'dans', 'le', 'chaulderon', '&', 'la', 'laissés', 'deulx', 'ou', 'trois']","['Puys', 'la', 'gectés', 'aprés', 'dans', 'ledict', 'muy', 'et', 'remués', 'le']"
tcn_p056r_preTEI,longtemps,"['&', 'faict', 'petiller', 'les', 'couleurs', 's', 'il', 'n', 'est', 'de']",['faict']
tcn_p057r_preTEI,ung quart d’heure,"['plus', 'beau', 's', 'il', 'est', 'bruny', 'Il', 'est', 'sec', 'en']","['L', 'aloé', 'feroit', 'bien', 'plus', 'couleur', 'haulte', 'mais', 'il', 'est']"
tcn_p057r_preTEI,ung quart d’heure,"['est', 'long', 'à', 'seicher', '&', 'l', 'aultre', 'est', 'sec', 'en']","['l', 'yver', 'aussi', 'bien', 'que', 'l', 'esté']"
tcn_p057r_preTEI,l’yver,"['au', 'l', 'tre', 'est', 'sec', 'en', 'ung', 'quart', 'd', 'heure']","['aussi', 'bien', 'que', 'l', 'esté']"
tcn_p057r_preTEI,l’esté,"['en', 'ung', 'quart', 'd', 'heure', 'l', 'yver', 'aussi', 'bien', 'que']",[]
tcn_p057v_preTEI,longue durée,"['paindre', '&', 'estoffer', '&', 'sont', 'legieres', 'et', 'portatives', '&', 'de']","['Ce', 'qui', 's', 'emprainct', 'sur', 'ung', 'relief', 'se', 'faict', 'aultrement']"
tcn_p057v_preTEI,ans,"['L', 'huille', 'de', 'noix', 'de', '4', 'ou', '5']","['qui', 'est', 'cler', 'est', 'la', 'meilheure', 'couleur', 'garde', 'de', 'poulsiere']"
tcn_p058r_preTEI,moys,"['carnations', 'et', 'où', 'entre', 'la', 'ceruse', 'en', 'cinq', 'ou', 'six']","['jaulnissent', 'mais', 'le', 'blanc', 'de', 'plomb', 'ne', 'se', 'change', 'poinct']"
tcn_p058r_preTEI,fort longtemps,"['la', 'laque', '&', 'avecques', 'l', 'aspalthe', 'qui', 'ne', 'seicheroient', 'de']","['sans', 'cela']"
tcn_p059v_preTEI,jours,"['sont', 'les', 'plus', 'desiccatifs', 'touteffois', 'il', 'leur', 'fault', 'bien', 'deulx']","['Si', 'tu', 'veulx', 'prouver', 'si', 'quelque', 'huile', 'est', 'desiccative', 'destrempe']"
tcn_p059v_preTEI,jour,"['sont', 'les', 'plus', 'desiccatifs', 'touteffois', 'il', 'leur', 'fault', 'bien', 'deulx']","['s', 'Si', 'tu', 'veulx', 'prouver', 'si', 'quelque', 'huile', 'est', 'desiccative']"
tcn_p060v_preTEI,heure,"['cy', 'est', 'excellent', 'pour', 'tableaulx', 'et', 'est', 'sec', 'en', 'une']","['et', 'ne', 'grippe', 'point', 'comme', 'celuy', 'de', 'tour', 'mentine']"
tcn_p060v_preTEI,le soir,"['quelque', 'fois', 'de', 'la', 'besoigne', 'entreprise', 'par', 'un', 'aultre', 'secretement']","['versent', 'quelques', 'gouttes', 'd', 'huile', 'sur', 'le', 'd', 'aspic', 'sur']"
tcn_p062r_preTEI,sont longues,"['Les', 'perspectives']","['à', 'huile', 'à', 'cause', 'de', 'plusieurs', 'traicts', 'qu', 'il', 'fault']"
tcn_p062v_preTEI,long temps,"['Quand', 'l', 'impression', 'est', 'de']","['faicte', 'elle', 's', 'engraisse', 'Il', 'la', 'fault', 'frotter', 'avecq', 'de']"
tcn_p063v_preTEI,moys de may,['Au'],"['on', 'mect', 'de', 'la', 'fiente', 'de', 'vache', 'pourrir', 'soubs', 'le']"
tcn_p063v_preTEI,lendemain,"['que', 'l', 'ouvraige', 'est', 'frais', 'car', 'si', 'tu', 'attendois', 'au']","['il', 'seroit', 'sec', '&', 'tu', 'ne', 'pourrois', 'nettement', 'achever']"
tcn_p065v_preTEI,ans,"['aprentif', 'travaille', 'de', 'blanc', '&', 'de', 'noir', 'deulx', 'ou', 'trois']","['pour', 'se', 'rendre', 'artiste']"
tcn_p066r_preTEI,lendemain,"['affin', 'que', 'la', 'composition', 'retire', 'à', 'l', 'or', 'Dore', 'le']","['un', 'jo', 'qu', 'il', 'est', 'posé', 'si', 'tu', 'as', 'dans']"
tcn_p066r_preTEI,soir,"['posé', 'si', 'tu', 'as', 'dans', 'la', 'fais', 'l', 'assiete', 'le']","['de', 'la', 'couleur']"
tcn_p066r_preTEI,jour,"['Aprés', 'avoyr', 'doré', 'laisse', 'le', 'seicher', '&', 'reposer', 'un']","['aprés', 'frote', 'la', 'doreure', 'avecq', 'une', 'plume', '&', 'du', 'cotton']"
tcn_p066r_preTEI,heure,"['Le', 'vernis', 'sera', 'sec', 'dans', 'une']","['Il', 'augmentera', 'la', 'couleur', 'de', 'l', 'or', 'Et', 'cest', 'or']"
tcn_p066r_preTEI,jours,"['Mays', 'qu', 'il', 'soict', 'bien', 'sec', 'de', 'huict', 'ou', 'dix']",[]
tcn_p066r_preTEI,temps,"['à', 'huile', 'n', 'est', 'pas', 'si', 'bon', '&', 'avecq', 'le']","['ternist', 'l', 'or', 'à', 'cause', 'du', 'verdegris', 'Il', 'ne', 'fault']"
tcn_p066r_preTEI,un jour ou une,"['dorer', 'd', 'or', 'mat', 'aprés', 'avecq', 'avoyr', 'doré', 'Mays', 'attendre']","['nuit', 'Mays', 'advise', 'qu', 'il', 'ne', 'et', 'lors', 'estant', 'comme']"
tcn_p066v_preTEI,heures,"['à', 'gripper', 'c', 'est', 'signe', 'que', 'dans', 'dix', 'ou', 'douze']","['il', 'sera', 'sec', '&', 'propre', 'à', 'dorer']"
tcn_p066v_preTEI,jour,"['les', 'dessus', '&', 'ilz', '&', 'faictes', 'cela', '3', 'fois', 'le']","['&', 'continues', '4', 'ou', '5', 'jour', 's', 'Aprés', 'faictes', 'emplastre']"
tcn_p066v_preTEI,jours,"['cela', '3', 'fois', 'le', 'jour', '&', 'continues', '4', 'ou', '5']","['Aprés', 'faictes', 'emplastre', 'de', 'tourmentine', 'de', 'Venise', 'ou', 'pour', 'mieulx']"
tcn_p066v_preTEI,avecq le temps,"['&', 'aultrement', '&', 'plustost', 'faict', 'L', 'or', 'bruny', 's', 'esclate']","['&', 'se', 'desfaict', 'à', 'la', 'pluye']"
tcn_p066v_preTEI,nuit,"['Aplique', 'dessus', 'la']","['des', 'lamines', 'fort', 'tanvres', 'de', 'plomb', 'Remede', 'singulier']"
tcn_p067v_preTEI,heure,"['tourmentine', 'faict', 'avecq', 'de', 'ceste', 'huile', 'est', 'sec', 'dans', 'une']",[]
tcn_p071r_preTEI,long traict,"['nouveau', 'qu', 'ilz', 'ne', 'peuvent', 'avoyr', 'pource', 'que', 'par', 'le']","['de', 'la', 'mer', 'le', 'vin', 'a', 'perdu', 'sa', 'doulceur', 'et']"
tcn_p073r_preTEI,jour,"['eau', 'dessus', 'environ', 'quatre', 'doigts', 'et', 'le', 'laissés', 'tremper', 'ung']","['/', 'Prenés', 'de', 'l', 'eau', 'où', 'ladicte', 'chault', 'a', 'trempé']"
tcn_p073v_preTEI,journée,"['autour', 'et', 'mectés', 'vostre', 'pot', 'dedans', 'ledict', 'fourneau', 'toute', 'la']",[]
tcn_p074r_preTEI,par l’espace de vingt quatreheures,"['tout', 'quelque', 'temps', 'apprés', 'dedans', 'ung', 'pot', 'plombé', 'au', 'foeu']","['Vous', 'aurés', 'de', 'bon', 'vernilhon']"
tcn_p074r_preTEI,heures,"['petit', 'foeu', 'et', 'qu', 'il', 'bouilhe', 'l', 'espace', 'de', 'cinq']","['Vous', 'prendrés', 'demy', 'once', 'de', 'colle', 'farine', '&', 'le', 'ferés']"
tcn_p074r_preTEI,heures,"['le', 'ferés', 'bouilhir', 'en', 'remouvant', 'tousjours', 'l', 'espace', 'de', 'cinq']","['Et', 'puys', 'vous', 'mectrés', 'alung', 'd', 'araucq', 'de', 'roc', 'deux']"
tcn_p075v_preTEI,jours,"['olive', 'et', 'la', 'corne', 'au', 'cas', 'semblablement', 'quatre', 'ou', 'cinq']","['&', 'puys', 'le', 'bouilhir', 'là', 'où', 'il', 'aura', 'trempé', 'l']"
tcn_p075v_preTEI,heure,"['bouilhir', 'là', 'où', 'il', 'aura', 'trempé', 'l', 'espace', 'd', 'une']","['&', 'la', 'tirer', 'hors', 'de', 'l', 'huille', 'et', 'prandre', 'du']"
tcn_p076r_preTEI,jours,"['mectre', 'le', 'pot', 'en', 'ung', 'fumier', 'l', 'espace', 'de', 'quinze']","['et', 'quand', 'il', 'sera', 'hors', 'vous', 'ferés', 'bouillir', 'vos', 'matieres']"
tcn_p076r_preTEI,heures,"['hors', 'vous', 'ferés', 'bouillir', 'vos', 'matieres', 'l', 'espace', 'de', 'trois']",[]
tcn_p076v_preTEI,jours,"['aultre', 'lieu', 'humide', 'par', 'l', 'espace', 'de', 'huict', 'ou', 'dix']","['Puys', 'quand', 'en', 'vouldrés', 'user', 'fault', 'le', 'chauffer', 'et', 'en']"
tcn_p076v_preTEI,demye,"['vin', 'blanc', 'et', 'faire', 'bouillir', 'les', 'matieres', 'l', 'espace', 'de']","['heure', '&', 'poser', 'vos', 'couleurs', 'sur', 'vostre', 'fer', 'ou', 'estaing']"
tcn_p077r_preTEI,nuit,"['Fais', 'une', 'petite', 'coiffe', 'de', 'plomb', '&', 'la', 'porte', 'la']","['Excellent', 'secret', 'Essaye', 'un', 'masque', 'de', 'plomb']"
tcn_p077r_preTEI,au moys demay,"['Fais', 'secher', 'du', 'rosmarin']","['Puys', 'emplis', 'ce', 'godet', 'de', 'pouldre', 'diceluy', 'et', 'mects', 'un']"
tcn_p077r_preTEI,long temps,"['laissent', 'secher', 'à', 'l', 'ombre', 'peu', 'à', 'peu', '&', 'à']","['et', 'en', 'moulent', 'fort', 'net', 'Mays', 'il', 'ne', 'fault', 'pas']"
tcn_p077v_preTEI,jour,"['ladicte', 'eau', 'et', 'le', 'laisse', 'reposer', 'l', 'espace', 'd', 'ung']","['&', 'demy', '&', 'puys', 'prens', 'ladicte', 'eau', '&', 'la', 'mectz']"
tcn_p078r_preTEI,jours,"['de', 'cheval', 'bien', 'chault', 'l', 'espace', 'de', 'huict', 'ou', 'neuf']",[]
tcn_p078v_preTEI,heure,"['fort', 'vinaigre', 'puys', 'fais', 'tramper', 'ton', 'os', 'ou', 'corne', 'une']","['&', 'puys', 'le', 'mectz', 'en', 'besongne']"
tcn_p079r_preTEI,à toute heure,"['elle', 'soit', 'toute', 'passée', 'Puys', 'en', 'lavez', 'vos', 'v', 'yeux']","['que', 'vous', 'vouldrés', '&', 'aveq', 'l', 'ayde', 'de', 'Dieu', 'vous']"
tcn_p079v_preTEI,heures,"['sera', 'cuit', '&', 's', 'i', 'fault', 'qu', 'il', 'soit', 'six']","['&', 'gardés', 'que', 'la', 'fumée', 'ne', 'vous', 'face', 'mal', 'car']"
tcn_p079v_preTEI,matin,"['Prens', 'le']","['une', 'rostie', 'au', 'boeurre', '&', 'l', 'antimoine', 'ne', 'aultre', 'vapeur']"
tcn_p081r_preTEI,tous lesjours,"['piler', '&', 'faire', 'tremper', 'plusieurs', 'fois', '&', 'changer', 'd', 'eau']","['affin', 'qu', 'il', 'ne', 'sente', 'point', 'mal', '&', 'comme', 'tu']"
tcn_p082v_preTEI,Ancienem,[],"['ent', 'ilz', 'destrempoient', 'leurs', 'ressorts', 'les', 'plongeant', 'dans', 'du', 'plomb']"
tcn_p082v_preTEI,aujourd’huy,"['destrempoient', 'leurs', 'ressorts', 'les', 'plongeant', 'dans', 'du', 'plomb', 'fondu', 'Mays']","['ilz', 'trempent', 'leurs', 'ressorts', 'touts', 'droits', '&', 'les', 'replient', 'estant']"
tcn_p084r_preTEI,aprés que le pain en esttiré,"['Je', 'croy', 'que', 'le', 'recuire', 'à', 'la', 'gueule', 'du', 'four']","['seroit', 'fort', 'propre', 'Il', 'ne', 'fault', 'point', 'plaindre', 'la', 'peyne']"
tcn_p084r_preTEI,advents de Noel,"['Moulue', 'aulx']","['se', 'garde', 'tout', 'l', 'an']"
tcn_p084r_preTEI,toutl’an,"['Moulue', 'aulx', 'advents', 'de', 'Noel', 'se', 'garde']",[]
tcn_p085r_preTEI,jours,"['pour', 'sable', '&', 'l', 'humecte', '&', 'en', 'trois', 'ou', '4']","['il', 'sera', 'vert', 'Huile', 'les', 'aprés', '&', 'les', 'tiens', 'soubs']"
tcn_p086v_preTEI,nuit,"['&', 'moulay', 'fort', 'net', 'Je', 'le', 'laissay', 'reposer', 'toute', 'une']","['Le', 'lendemain', 'matin', 'je', 'le', 'fis', 'recuire', 'peu', 'à', 'peu']"
tcn_p086v_preTEI,lendem,"['fort', 'net', 'Je', 'le', 'laissay', 'reposer', 'toute', 'une', 'nuit', 'Le']","['ain', 'matin', 'je', 'le', 'fis', 'recuire', 'peu', 'à', 'peu', 'l']"
tcn_p086v_preTEI,heures,"['recuire', 'peu', 'à', 'peu', 'l', 'espace', 'de', 'sept', 'ou', 'huict']","['(car', 's', 'il', 'est', 'possible', 'il', 'ne', 'fault', 'qu', 'il']"
tcn_p087r_preTEI,trois jours en la sepmaine,"['quelques', 'uns', 'ceste', 'superstition', 'qu', 'il', 'n', 'y', 'a', 'que']","['bons', 'à', 'fondre', 'sçavoir', 'le', 'mardy', 'le', 'mercredy', 'jeudy', 'et']"
tcn_p087r_preTEI,mardy,"['trois', 'jours', 'en', 'la', 'sepmaine', 'bons', 'à', 'fondre', 'sçavoir', 'le']","['le', 'mercredy', 'jeudy', 'et', 'le', 'sabmedy', 'Les', 'aultres', 'leur', 'sont']"
tcn_p087r_preTEI,mercredy,"['en', 'la', 'sepmaine', 'bons', 'à', 'fondre', 'sçavoir', 'le', 'mardy', 'le']","['jeudy', 'et', 'le', 'sabmedy', 'Les', 'aultres', 'leur', 'sont', 'malheureulx']"
tcn_p087r_preTEI,jeudy,"['la', 'sepmaine', 'bons', 'à', 'fondre', 'sçavoir', 'le', 'mardy', 'le', 'mercredy']","['et', 'le', 'sabmedy', 'Les', 'aultres', 'leur', 'sont', 'malheureulx']"
tcn_p087r_preTEI,sabmedy,"['à', 'fondre', 'sçavoir', 'le', 'mardy', 'le', 'mercredy', 'jeudy', 'et', 'le']","['Les', 'aultres', 'leur', 'sont', 'malheureulx']"
tcn_p087v_preTEI,tout l’an,"['vin', 'ou', 'pour', 'mieulx', 'vinaigre', 'et', 'en', 'font', 'provision', 'pour']","['d', 'an', 's', 'un', 'barriquet']"
tcn_p087v_preTEI,en un jour,"['Pour', 'bi', 'en', 'mouler', 'aprés', 'avoyr', 'tes', 'sables', 'præparés', 'moule']","['Recuits', 'l', 'en', 'tem', 'en', 't', 'le', 'l', 'en', 'demain']"
tcn_p087v_preTEI,lendemain,"['tes', 'sables', 'præparés', 'moule', 'en', 'un', 'jour', 'Recuits', 'lentement', 'le']","['puys', 'jectes', 'l', 'aultre']"
tcn_p088v_preTEI,nuict,"['&', 'posés', 'sur', 'un', 'mabre', 'dans', 'une', 'cave', 'Dans', 'une']","['ilz', 'ont', 'esté', 'assés', 'moictes', 'd', 'eulx', 'mesme', 'sans', 'les']"
tcn_p089v_preTEI,serain,"['Il', 'suffist', 'de', 'l', 'humecter', 'dans', 'une', 'cave', 'ou', 'au']","['ou', 'pour', 'avoyr', 'plustost', 'faict', 'dans', 'une', 'feille', 'de', 'papier']"
tcn_p089v_preTEI,jours,"['lb', 'et', 'l', 'humecter', 'en', 'lieu', 'humide', 'deulx', 'ou', 'trois']","['&', 'de', 'telle', 'sorte', 'que', 'quand', 'tu', 'le', 'prens', 'a']"
tcn_p089v_preTEI,jour,"['faire', 'mo', 'laisse', 'seicher', 'de', 'soy', 'mesme', 'sans', 'foeu', 'un']","['ou', 'deulx', 'Combien', 'que', 'si', 'tu', 'as', 'haste', 'tu', 'le']"
tcn_p090r_preTEI,serain,"['net', 'les', 'choses', 'de', 'bas', 'relief', 'sans', 'estre', 'humectés', 'au']","['ou', 'en', 'la', 'cave', 'ou', 'aultrement', 'avecq', 'la', 'serviete', '&']"
tcn_p090v_preTEI,de deulx ans en deulx ans,"['les', 'pourroit', 'faire', 'rouler', 'gastent', 'les', 'allées', 'des', 'jardins', 'Et']","['ilz', 'n', 'oublient', 'pas', 'd', 'ouvrir', 'les', 'costés', 'des', 'caisses']"
tcn_p092v_preTEI,heure,"['se', 'congelle', 'comme', 'j', 'ay', 'essayé', 'le', 'faisant', 'bouillir', 'une']","['ou', 'deulx', 'dans', 'une', 'assés', 'grande', 'cassolle', 'de', 'fer', 'y']"
tcn_p093r_preTEI,une foys le moys,"['Elles', 'se', 'gastent', 'si']","['on', 'ne', 'leur', 'rafreschist', 'leur', 'eau', 'sel', 'qu', 'il', 'ne']"
tcn_p093r_preTEI,jour des Rameaulx,"['Que', 'quand', 'il', 'gele', 'le']","['il', 'gele', 'tous', 'les', 'moys', 'de', 'l', 'an']"
tcn_p093r_preTEI,tous les moys,"['Que', 'quand', 'il', 'gele', 'le', 'jour', 'des', 'Rameaulx', 'il', 'gele']","['de', 'l', 'an']"
tcn_p094r_preTEI,heure,"['si', 'elle', 'est', 'trop', 'dure', 'on', 'la', 'faict', 'tremper', 'une']","['ou', 'deux', 'en', 'eau', 'fort', 'peu', 'tiede', 'car', 'si', 'elle']"
tcn_p096r_preTEI,jour,"['x', 'fourreaulx', 'Un', 'ouvrier', 'en', 'peult', 'aysement', 'faire', 'vi', 'par']","['S', 'ilz', 'sont', 'trop', 'espés', 'on', 'les', 'pare', 'un', 'peu']"
tcn_p096v_preTEI,heure,"['allumé', '&', 'les', 'faict', 'on', 'chaufer', 'ainsy', 'bien', 'fort', 'une']","['ou', 'deulx', 'et', 'comme', 'les', 'cendres', 'sont', 'fort', 'chauldes', 'on']"
tcn_p096v_preTEI,jour,"['qui', 'empecheroit', 'de', 'prendre', 'la', 'couleur', 'Il', 'fault', 'presque', 'un']","['pour', 'aprester', 'adoulcir', '&', 'mectre', 'en', 'couleur', 'd', 'eau', 'mays']"
tcn_p097v_preTEI,long temps,"['ilz', 'couchent', 'leurs', 'painctures', 'fort', 'espesses', '&', 'ne', 'sont', 'de']","['seiches', 'au', 'dedans', 'bien', 'que', 'dessus', 'elle', 'fassent', 'une', 'peau']"
tcn_p098r_preTEI,pauses,"['ou', 'chose', 'semblable', '&', 'y', 'ayant', 'demeuré', 'sept', 'ou', 'huict']","['ilz', 'le', 'tirent', 'et', 'le', 'secouent', 'frapant', 'dessus', 'avecq', 'quelque']"
tcn_p098r_preTEI,an,"['le', 'bien', 'nettoyer', '&', 'desgraisser', 'il', 'le', 'font', 'bouillir', 'd']","['s', 'du', 'vinaigre', 'puys', 'l', 'essuyent', 'bien', 'avecq', 'un', 'linge']"
tcn_p098v_preTEI,toutl’an,"['barricot', 'qu', 'on', 'emplist', 'de', 'saulmure', 'Puys', 'on', 'les', 'sert']","['parmy', 'les', 'salades', 'crus', 'avecq', 'huile', '&', 'vinaigre', 'car', 'est']"
tcn_p099r_preTEI,heures,"['s', 'allume', 'de', 'soy', 'mesme', 'le', 'crusol', 'une', 'ou', 'deulx']","['et', 'p', 'avecq', 'la', 'matiere', 'dedans', 'et', 'puys', 'soufler', '&']"
tcn_p100r_preTEI,temps n’est serain &sec,"['mourir', 'l', 'or', 'Il', 'sera', 'sec', 'bientost', 'Touteffoys', 'si', 'le']","['ne', 'l', 'adoulcis', 'pas', 'car', 'si', 'le', 'temps', 'est', 'relent']"
tcn_p100r_preTEI,temps est relent & humide,"['serain', '&', 'sec', 'ne', 'l', 'adoulcis', 'pas', 'car', 'si', 'le']","['il', 'se', 'rendroit', 'noir']"
tcn_p100v_preTEI,heure & demye,"['Elles', 'sont', 'faictes', 'en', 'une']",[]
tcn_p101r_preTEI,jour,"['qu', 'il', 'soict', 'comble', 'et', 'laisse', 'allumer', 'et', 'entretiens', 'tou']","['s', 'la', 'chaleur', 'esgalle', 'sans', 'laisser', 'abaisser', 'le', 'charbon', 'Et']"
tcn_p101r_preTEI,heure & demye,"['&', 'la', 'topasse', 'sont', 'de', 'meme', 'chaleur', '&', 'pour', 'une']","['de', 'foeu', 'car', 'elles', 'se', 'pourroient', 'brusler', 'Le', 'ruby', 'en']"
tcn_p101v_preTEI,jour,"['pas', 'si', 'grand', 'foeu', 'Le', 'ruby', 'veult', 'foeu', 'tout', 'un']","['et', 's', 'il', 'n', 'ha', 'pas', 'assés', 'de', 'foeu', 'il']"
tcn_p102v_preTEI,Au mois d’aougst,[],"['la', 'fleur', 'est', 'mieulx', 'cuicte', '&', 'plus', 'propre', 'à', 'fayre']"
tcn_p102v_preTEI,jour,"['bouchée', '&', 'laisse', 'fanir', 'à', 'l', 'ombre', 'là', 'dedans', 'un']","['puys', 'mects', 'y', 'de', 'la', 'premiere', 'substance', 'de', 'vin', '&']"
tcn_p102v_preTEI,jours,"['substance', 'de', 'vin', '&', 'la', 'laisse', 'reposer', 'trois', 'ou', 'quattre']","['Et', 'exprime', 'aprés', 'le', 'tout', 'dans', 'une', 'aultre', 'vaisseau', '&']"
tcn_p102v_preTEI,moys,"['nouvelles', 'fleurs', 'Aprés', 'laisse', 'au', 'soleil', 'la', 'derniere', 'infusion', 'un']","['Aprés', 'distille', 'la', 'par', 'alenbic', 'Ap', 'et', 'de', 'ceste', 'eau']"
tcn_p103r_preTEI,espace quetu diras,"['remects', 'de', 'nouvelle', '&', 'lave', '&', 'remue', 'la', 'composition', 'l']","['8', 'pater', 'noster', 'à', 'la', '3', 'l', 'espace', 'de', '7']"
tcn_p103r_preTEI,espace de 9 jours,"['onguent', 'blanc', '&', 'doulx', 'duquel', 'tu', 'oingdras', 'la', 'brusleure', 'l']","['Mays', 'n', 'y', 'en', 'mects', 'pas', 'd', 'advantage', 'car', 'il']"
tcn_p103r_preTEI,deulx foys le jour,"['car', 'il', 'te', 'faeroit', 'surcroistre', 'la', 'chair', 'Tu', 'pte', 'penseras']","['&', 'à', 'chasque', 'foys', 'tu', 'te', 'laveras', 'le', 'visaige', 'avecq']"
tcn_p103v_preTEI,long temps,"['une', 'bouteille', 'de', 'verre;', '&', 'si', 'tu', 'le', 'veulx', 'garder']","['mects', 'y', 'un', 'peu', 'de', 'sel', '&', 'de', 'cela', 'meslés']"
tcn_p104r_preTEI,heures,"['eau', 'fort', 'en', 'un', 'matras', 'et', 'le', 'laisse', 'reposer', 'deux']","['sans', 'le', 'mectre', 'sur', 'le', 'foeu', 'Mectés', 'y', 'l', 'or']"
tcn_p104r_preTEI,heure,"['violette', 'aprés', 'mects', 'la', 'tremper', 'dans', 'du', 'vin', 'blanc', 'une']","['ou', 'deulx', 'puys', 'gratte', 'la', '&', 'laisse', 'ce', 'que', 'tu']"
tcn_p104v_preTEI,nuit,"['huile', 'Leur', 'faire', 'boire', 'à', 'jeun', 'les', 'ayant', 'tenus', 'la']","['enfermés', 'sans', 'manger', 'Aprouvé']"
tcn_p105r_preTEI,de l’annéemesme,"['mise', 'que', 'l', 'abre', 'que', 'tu', 'veulx', 'hanter', 'a', 'faict']","['&', 'en', 'couper', 'une', 'branche', 'dans', 'laquelle', 'tu', 'voys', 'qu']"
tcn_p105r_preTEI,jours,"['rien', 'descouvert', 'que', 'la', 'foeille', 'qui', 'dans', 'trois', 'ou', '4']","['te', 'donnera', 'indice', 'si', 'l', 'escusson', 'doibt', 'prendre', 'selon', 'qu']"
tcn_p105r_preTEI,jours,"['qu', 'elle', 'sera', 'verte', 'Laisse', 'ton', 'hante', 'sept', 'ou', 'huict']","['ainsy', 'puys', 'le', 'deslie', '&', 'joincts', 'bien', 'l', 'escorce', 'mesmement']"
tcn_p105v_preTEI,despuys lamy may,"['le', 'revers', 'soict', 'comble', 'Ceste', 'sorte', 'd', 'hanter', 'se', 'practique']","['que', 'les', 'arbres', 'ont', 'desja', 'bouté', '&', 'faict', 'nouvelle']"
tcn_p105v_preTEI,jusques au commancem,['mise'],"['ent', 'd', 'aougst', 'et', 'que', 'les', 'abres', 'sont', 'en', 'sabe']"
tcn_p105v_preTEI,au moys de janvier,"['au', 'qui', 'y', 'sont', 'les', 'meilleurs', 'qu', 'ils', 'se', 'hastent']","['Communement', 'les', 'abres', 'de', 'noy', 'au', 'comme', 'perces', 'mericotons', 'se']"
tcn_p105v_preTEI,jour,"['Il', 'le', 'fault', 'paistre', 'le', 'premier']","['par', 'contraincte', 'luye', 'donnant', 'prenant', 'hors', 'de', 'la', 'cage', 'dans']"
tcn_p105v_preTEI,temps de leur volupté,"['naturel', 'la', 'viande', 'qu', 'ilz', 'aiment', 'le', 'plus', '&', 'le']","['Le', 'rossignol', 'aultant', 'qu', 'il', 'chante', 'mainctient', 'un', 'quartier', 'pour']"
tcn_p105v_preTEI,Le soir et le,[],"['matin', 'à', 'la', 'fraischeur', 'vers', 'les', 'fontaines', '&', 'lieulx', 'ombrageulx']"
tcn_p106r_preTEI,long temps,"['ou', 'lesards', 'que', 'tu', 'veulx', 'mouler', 'ne', 'doibvent', 'pas', 'estre']","['gardés', 'car', 's', 'ils', 'sont', 'vifs', 'ilz', 'se', 'maigrisent', 'et']"
tcn_p106v_preTEI,heure,"['fault', 'recuire', 'jusques', 'à', 'ce', 'qu', 'elles', 'ayent', 'esté', 'une']","['ou', 'deux', 'bien', 'rouges', '&', 'les', 'piler', '&', 'passer', 'subtillement']"
tcn_p106v_preTEI,moys,"['se', 'ga', 'comme', 'dit', 'est', 'icy', 'se', 'garde', 'bien', 'un']","['ou', 'deulx', 'bien', 'serré', 'en', 'lieu', 'sec', 'si', 'ce', 'n']"
tcn_p107r_preTEI,jours,"['ferry', 'doibt', 'estre', 'embrasé', 'dans', 'la', 'fournaise', 'des', 'verriers', 'quattre']",[]
tcn_p108v_preTEI,assés long temps,"['à', 'foeu', 'de', 'fusion', 'de', 'sorte', 'que', 'le', 'sable', 'demeure']","['creusel', 'demeure', 'un', 'quart', 'dheure', 'rouge', 'Cela', 'se', 'faict', 'plus']"
tcn_p108v_preTEI,quart dheure,"['que', 'le', 'sable', 'demeure', 'assés', 'long', 'temps', 'creusel', 'demeure', 'un']","['rouge', 'Cela', 'se', 'faict', 'plus', 'pour', 'le', 'mundifier', 'que', 'pour']"
tcn_p109v_preTEI,jours,"['fort', 'grande', 'Il', 's', 'abstient', 'de', 'manger', 'sept', 'ou', 'huict']","['si', 'une', 'fois', 'il', 'ha', 'devoré', 'quelque', 'grenoille', 'Il', 'en']"
tcn_p109v_preTEI,heures,"['s', 'il', 'estoit', 'vif', 'Il', 'tient', 'bien', 'deulx', 'ou', 'trois']","['une', 'grenoille', 'engloutie', '&', 'la', 'rend', 'toute', 'vive']"
tcn_p110r_preTEI,quart,"['s', 'amaigrisse', 'Il', 'ne', 'le', 'fault', 'faire', 'mourir', 'qu', 'un']","['d', 'heure', 'devant', 'que', 'tu', 'veulx', 'mouler']"
tcn_p111v_preTEI,Au printemps,"['auroit', 'meilleur', 'remede', 'que', 'de', 'luy', 'couper', 'promptement', 'la', 'teste']","['comme', 'ilz', 'ont', 'changé', 'de', 'peau', 'ilz', 'sont', 'plus', 'beaus']"
tcn_p111v_preTEI,esté,"['Les', 'petits', 'lesards', 'qu', 'on', 'prend', 'l']","['de', 'la', 'grandeur', 'de', 'petites', 'lesardes', 'gris', 'sur', 'le', 'dos']"
tcn_p112r_preTEI,une ou demye heure,"['à', 'ce', 'qu', 'il', 'soict', 'mort', 'ce', 'qui', 'sera', 'en']","['Mays', 'si', 'tu', 'est', 'pressé']"
