folio,text in tag,before,after
tcn_p018r_preTEI,piece,"['La', 'bastarde', 'qui', 'est', 'une', 'colevrine']","['moyenne', 'poise', 'trente', 'quintals', 'et', 'sa', 'balle', 'poise', 'xx', 'lb']"
tcn_p018r_preTEI,grand canon,"['Elle', 'ha', 'de', 'long', 'treize', 'ou', 'xiiii', 'pans', 'comme', 'le']","['Dix', 'chevaux', 'la', 'peuvent', 'mener', 'Elle', 'acompaigne', 'fort', 'de', 'poincte']"
tcn_p018r_preTEI,grand colevrine,"['peuvent', 'mener', 'Elle', 'acompaigne', 'fort', 'de', 'poincte', 'en', 'blanc', 'la']","['pource', 'que', 'elle', 'porte', 'petite', 'munition']"
tcn_p018r_preTEI,colevrine bastarde,['La'],"['poise', '35', 'quintals', '&', 'ha', 'de', 'longueur', 'xxv', 'pans', 'Elle']"
tcn_p018r_preTEI,piece bastarde,"['culasse', '&', 'deulx', 'devant', 'Sa', 'balle', 'est', 'comme', 'de', 'la']","['pesant', 'xv', 'lb', 'Ce', 'sont', 'piece', 's', 'de', 'plaisir', 'qui']"
tcn_p018r_preTEI,pieces de plaisir,"['comme', 'de', 'la', 'piece', 'bastarde', 'pesant', 'xv', 'lb', 'Ce', 'sont']","['qui', 's', 'ne', 'se', 'menent', 'pas', 'par', 'charroy', 'ains', 'sont']"
tcn_p018r_preTEI,pieces,"['comme', 'de', 'la', 'piece', 'bastarde', 'pesant', 'xv', 'lb', 'Ce', 'sont']","['de', 'plaisir', 'qui', 's', 'ne', 'se', 'menent', 'pas', 'par', 'charroy']"
tcn_p018r_preTEI,bastarde,"['La', 'colevrine']","['poise', '35', 'quintals', '&', 'ha', 'de', 'longueur', 'xxv', 'pans', 'Elle']"
tcn_p018r_preTEI,canon,"['jusques', 'là', 'ou', 'la', 'balle', 'va', 'Cella', 's', 'entend', 'du']","['et', 'de', 'la', 'colevrine', 'et', 'non', 'des', 'petites', 'pieces']"
tcn_p018r_preTEI,colevrine,['La'],"['bastarde', 'poise', '35', 'quintals', '&', 'ha', 'de', 'longueur', 'xxv', 'pans']"
tcn_p018r_preTEI,petitespieces,"['entend', 'du', 'canon', 'et', 'de', 'la', 'colevrine', 'et', 'non', 'des']",[]
tcn_p018v_preTEI,canons,"['quelque', 'barricade', 'ou', 'pour', 'soubstenir', 'la', 'batterie', 'aprés', 'que', 'les']","['ont', 'tiré', 'pour', 'empescher', 'que', 'les', 'assailis', 'ne', 'se', 'remparent']"
tcn_p018v_preTEI,canons,"['empescher', 'que', 'les', 'assailis', 'ne', 'se', 'remparent', 'aprés', 'que', 'les']","['ont', 'joué', 'ou', 'tiré', 'Quattre', 'chevaulx', 'la', 'peuvent', 'conduire', 'Elle']"
tcn_p018v_preTEI,bastarde,"['huict', 'ou', 'noeuf', 'cens', 'pas', '&', 'presque', 'aultant', 'que', 'la']",[]
tcn_p018v_preTEI,canons,['Aulx'],"['&', 'grosses', 'pieces', 'on', 'donnen', 'aultant', 'de', 'pouldre', 'qu', 'est']"
tcn_p018v_preTEI,grosses,"['Aulx', 'canons', '&']","['pieces', 'on', 'donnen', 'aultant', 'de', 'pouldre', 'qu', 'est', 'le', 'diametre']"
tcn_p018v_preTEI,moyennes pieces,"['balle', '&', 'demye', 'à', 'laquelle', 'proportion', 'vient', 'l', 'escusson', 'Aulx']","['comme', 'pieces', 'de', 'campaigne', '&', 'celles', 'qui', 'suivent', 'en', 'amoindrissant']"
tcn_p018v_preTEI,pieces de campaigne,"['à', 'laquelle', 'proportion', 'vient', 'l', 'escusson', 'Aulx', 'moyennes', 'pieces', 'comme']","['&', 'celles', 'qui', 'suivent', 'en', 'amoindrissant', 'on', 'leur', 'donne', 'de']"
tcn_p018v_preTEI,passevola,"['leur', 'donne', 'de', 'pouldre', 'l', 'espesseur', 'de', 'deulx', 'balles', 'Au']","['nt', '&', 'aultres', 'suivantes', 'en', 'bas', 'on', 'leur', 'donne', 'de']"
tcn_p018v_preTEI,pieces,"['Aulx', 'canons', '&', 'grosses']","['on', 'donnen', 'aultant', 'de', 'pouldre', 'qu', 'est', 'le', 'diametre', 'd']"
tcn_p018v_preTEI,pieces,"['&', 'demye', 'à', 'laquelle', 'proportion', 'vient', 'l', 'escusson', 'Aulx', 'moyennes']","['comme', 'pieces', 'de', 'campaigne', '&', 'celles', 'qui', 'suivent', 'en', 'amoindrissant']"
tcn_p018v_preTEI,canon,['Aulx'],"['s', '&', 'grosses', 'pieces', 'on', 'donnen', 'aultant', 'de', 'pouldre', 'qu']"
tcn_p018v_preTEI,piece de quattre,"['lanterne', 'toutes', 'piece', 's', 'despuys', 'le', 'canon', 'jusques', 'à', 'la']","['quintals', 'de', 'char', 'et', 'leur', 'donne', 'l', 'on', 'deulx', 'lanternes']"
tcn_p018v_preTEI,canon,"['l', 'escusson', 'On', 'charge', 'avecq', 'lanterne', 'toutes', 'pieces', 'despuys', 'le']","['jusques', 'à', 'la', 'piece', 'de', 'quattre', 'quintals', 'de', 'char', 'et']"
tcn_p018v_preTEI,harquebus,"['pouldre', 'à', 'canon', 'ou', 'une', '&', 'demye', 'de', 'pouldre', 'd']","['Aulx', 'plus', 'petites', 'on', 'ne', 'leur', 'donne', 'qu', 'une', 'lanterne']"
tcn_p018v_preTEI,piece de campaigne,['La'],"['poise', 'dix', 'ou', 'douze', 'quintals', '&', 'ha', 'dix', 'pans', 'de']"
tcn_p018v_preTEI,piecesmoindres,"['ha', 'trois', 'balles', '&', 'deux', 'devant', 'comme', 'ont', 'toutes', 'les']","['que', 'la', 'moyene', 'On', 'leur', 'donne', 'plus', 'de', 'culasse', 'pource']"
tcn_p018v_preTEI,grosses,"['maison', 'ou', 'ailleurs', 'on', 'en', 'tire', 'plus', 'souvent', 'que', 'des']","['pieces', 'Leur', 'qualibre', 'aussy', 'est', 'petit', 'qui', 'leur', 'faict', 'donner']"
tcn_p018v_preTEI,piece,"['un', 'cheval', 'seul', 'ne', 'se', 'mect', 'pas', 'à', 'mener', 'une']","['Il', 'sert', 'pour', 'la', 'deffense', 'des', 'maisons', 'ou', 'pour', 'mener']"
tcn_p018v_preTEI,faulconneau,['Le'],"['poise', '4', 'quintals', 'ha', 'de', 'long', 'x', 'pans', 'Sa', 'balle']"
tcn_p018v_preTEI,pieces,"['devant', 'deulx', 'Pour', 'le', 'mener', 'deux', 'chevaulx', 'combien', 'que', 'telles']","['ne', 'se', 'meuvent', 'gueres', 'd', 'aultant', 'que', 'il', 'ne', 'servent']"
tcn_p018v_preTEI,canons,"['se', 'charrient', 'ou', 'pour', 'batterie', 'ou', 'pour', 'combat', 'assigié', 'sont']","['colevrines', 'bastardes', 'moyennes', '&', 'pieces']"
tcn_p018v_preTEI,colevrines,"['charrient', 'ou', 'pour', 'batterie', 'ou', 'pour', 'combat', 'assigié', 'sont', 'canons']","['bastardes', 'moyennes', '&', 'pieces']"
tcn_p018v_preTEI,bastardes moyennes,"['ou', 'pour', 'batterie', 'ou', 'pour', 'combat', 'assigié', 'sont', 'canons', 'colevrines']","['&', 'pieces']"
tcn_p018v_preTEI,pieces,"['ou', 'pour', 'combat', 'assigié', 'sont', 'canons', 'colevrines', 'bastardes', 'moyennes', '&']",[]
tcn_p019r_preTEI,de campaigne,[],"['Le', 'faulconeau', 'se', 'charge', 'avecq', 'lanterne', 'et', 'ne', 'luy', 'donne']"
tcn_p019r_preTEI,faulconeau,"['de', 'campaigne', 'Le']","['se', 'charge', 'avecq', 'lanterne', 'et', 'ne', 'luy', 'donne', 'l', 'on']"
tcn_p019r_preTEI,faulconeaulx,"['communement', 'qu', 'une', 'lanterne', 'Aussy', 'y', 'a', 'il', 'd', 'aultres']","['de', 'trois', 'quintals', 'qui', 'tirent', 'noeuf', 'pans', 'de', 'long', 'Leur']"
tcn_p019r_preTEI,petites pieces,"['charge', 'À', 'la', 'culasse', '3', 'balles', '&', '2', 'devant', 'Aux']","['qui', 'viennent', 'en', 'amoindrissant', 'par', 'dessoubs', '3', 'quintals', 'on', 'leur']"
tcn_p019r_preTEI,piece,"['La', 'force', 'de', 'la']","['est', 'au', 'droict', 'des', 'tourillons', 'qui', 'est', 'le', 'despart', 'que']"
tcn_p019r_preTEI,Double mousquet,[],"['poise', '2', 'quintals', 'tire', 'sept', 'pans', 'de', 'long', 'porte', 'balle']"
tcn_p019r_preTEI,petites pieces,"['la', 'cime', 'de', 'l', 'escusson', 'qui', 'peult', 'revenir', 'en', 'ces']","['à', '3', 'ou', '4', 'balles', 'pouldre', 'd', 'harquebus', 'Car', 'si']"
tcn_p019r_preTEI,harquebus,"['ces', 'petites', 'pieces', 'à', '3', 'ou', '4', 'balles', 'pouldre', 'd']","['Car', 'si', 'on', 'employe', 'pouldre', 'de', 'canon', 'on', 'les', 'peult']"
tcn_p019r_preTEI,canon,"['balles', 'pouldre', 'd', 'harquebus', 'Car', 'si', 'on', 'employe', 'pouldre', 'de']","['on', 'les', 'peult', 'charger', 'de', 'l', 'espesseur', 'de', 'c', 'cinq']"
tcn_p019r_preTEI,canon,"['un', 'quart', 'de', 'lanterne', 'pource', 'que', 'si', 'la', 'balle', 'de']","['poise', '40', 'lb', 'celle', 'de', 'metal', 'poise', 'lx', 'lb', 'Aussy']"
tcn_p019r_preTEI,Mousquet simple,[],"['poise', 'un', 'quintal', 'a', 'six', 'pans', 'de', 'long', 'porte', 'balle']"
tcn_p019r_preTEI,Harquebus à croc,[],"['poise', 'lx', 'lb', 'sçavoir', 'la', 'grande', 'ha', 'de', 'long', 'cinq']"
tcn_p019r_preTEI,harquebus à croc,"['de', 'plomb', 'est', 'pour', 'la', 'deffense', 'des', 'maisons', 'De', 'ces']","['&', 'grandes', '&', 'petites', 'on', 'faict', 'les', 'orgues', 'qui', 'sont']"
tcn_p019r_preTEI,orgues,"['harquebus', 'à', 'croc', '&', 'grandes', '&', 'petites', 'on', 'faict', 'les']","['qui', 'sont', 'ou', 'propres', 'pour', 'un', 'assault', '&', 'dehors', '&']"
tcn_p019r_preTEI,orgues,"['fondent', 'separement', 'comme', 'pour', 'servir', 'à', 'aultre', 'usage', 'que', 'd']","['Voy', 'le', 'foeillet', 'suivant', '4e', 'marqué']"
tcn_p021r_preTEI,petites pieces,['Aulx'],"['qui', 'ne', 'se', 'chargent', 'poinct', 'avec', 'lanterne', 'on', 'charge', 'de']"
tcn_p021r_preTEI,piece,"['Aulx', 'petites']","['s', 'qui', 'ne', 'se', 'chargent', 'poinct', 'avec', 'lanterne', 'on', 'charge']"
tcn_p021r_preTEI,canon,"['Pour', 'poincter', 'ung']","['c', 'est', 'à', 'dire', 'prendre', 'sa', 'visée', 'il', 'fault', 'plustost']"
tcn_p021r_preTEI,canon,"['costés', 'que', 'par', 'le', 'hault', 'sçavoir', 'est', 'au', 'dessus', 'du']","['Car', 'mirant', 'par', 'le', 'dessus', 'tu', 'pourras', 'bien', 'trouver', 'la']"
tcn_p021r_preTEI,canon,"['à', 'ton', 'but', 'mays', 'tu', 'ne', 'trouverois', 'pas', 'si', 'le']","['tend', 'plus', 'à', 'un', 'costé', 'qu', 'à', 'aultre', 'Prens', 'doncq']"
tcn_p021r_preTEI,piece,"['par', 'un', 'costé', 'puys', 'par', 'l', 'autre', '&', 'adjouste', 'ta']","['au', 'poinct', 'que', 'tu', 'mire', 'Puys', 'prens', 'ta', 'lumiere', 'par']"
tcn_p021r_preTEI,piece,"['faict', 'Aprés', 'fais', 'à', 'ta', 'discretion', 'baisser', 'un', 'peu', 'ta']","['si', 'tu', 'es', 'en', 'distance', 'de', 'vraye', 'portée', 'pour', 'ce']"
tcn_p021r_preTEI,piece,"['communement', 'haulser', 'Mays', 'si', 'tu', 'estois', 'esloigné', 'plus', 'que', 'ta']","['ne', 'tire', 'de', 'poincte', 'en', 'blanc', 'il', 'te', 'fauldroit', 'considerer']"
tcn_p021r_preTEI,pieces,"['Aulcuns', 'tiennent', 'leurs']","['chargées', 'Et', 'de', 'jour', 'Puys', 'affin', 'que', 'le', 'canonnier', 'puysse']"
tcn_p021r_preTEI,canon,"['leurs', 'pieces', 'chargées', 'Et', 'de', 'jour', 'Puys', 'affin', 'que', 'le']","['nier', 'puysse', 'tirer', 'à', 'la', 'bresche', 'où', 'peult', 'estre', 'les']"
tcn_p021r_preTEI,canon,"['de', 'la', 'bresche', 'des', 'flambeaulx', '&', 'foeus', 'artificiels', 'ausquels', 'le']","['ier', 'mire', 'Quelques', 'fois', 'par', 'reverberation', 'de', 'mirouers', 'ou', 'de']"
tcn_p021r_preTEI,canon,"['tables', 'sur', 'la', 'platteforme', 'de', 'bois', 'faicte', 'pour', 'mectre', 'le']","['en', 'batterie', 'Et', 'laissent', 'des', 'coches', 'vuides', 'par', 'où', 'les']"
tcn_p021v_preTEI,canon,"['soict', 'esgallement', 'aussi', 'distant', 'du', 'bort', 'etde', 'la', 'gueule', 'du']","['que', 'l', 'aultre', 'et', 'par', 'dessoubs', 'ilz', 'possent', 'la', 'regle']"
tcn_p021v_preTEI,canon,"['Puys', 'quand', 'de', 'nuict', 'ilz', 'veulent', 'tirer', 'ilz', 'poussent', 'leur']","['droict', 'vers', 'la', 'reigle', '&', 'font', 'que', 'le', 'bord', 'de']"
tcn_p021v_preTEI,canon,"['coupée', 'de', 'mesure', 'despuys', 'un', 'pal', 'jusques', 'au', 'costé', 'du']","['&', 's', 'il', 'en', 'est', 'trop', 'prés', 'ou', 'trop', 'loing']"
tcn_p021v_preTEI,canon,"['Aulcuns', 'disent', 'qu', 'on', 'doibt', 'oster', 'la', 'balle', 'si', 'le']","['est', 'chargé', '&', 'donner', 'feu', 'par', 'la', 'bouche', 'du', 'canon']"
tcn_p021v_preTEI,canon,"['canon', 'est', 'chargé', '&', 'donner', 'feu', 'par', 'la', 'bouche', 'du']","['Mays', 'il', 'est', 'à', 'croire', 'que', 'le', 'feu', 'sortiroit', 'plustost']"
tcn_p021v_preTEI,piece,"['violence', 'de', 'la', 'pouldre', 'faict', 'derriver', 'le', 'clou', 'dont', 'la']","['est', 'enclouée', 'tu', 'feras', 'un', 'ancrou', 'à', 'la', 'seconde', 'lumiere']"
tcn_p021v_preTEI,mortiers,"['d', 'execution', 'à', 'la', 'deffence', 'd', 'une', 'bresche', 'que', 'les']","['qui', 'sont', 'disposés', 'aulx', 'advenues', 'dès', 'l', 'assault', 'Ilz', 'portent']"
tcn_p021v_preTEI,grenades,"['sent', 'les', 'ennemys', 'pres', 'on', 'donne', 'foeu', 'à', 'tous', 'Les']","['aussy', 'bien', 'faictes', 'et', 'jectées', 'à', 'propos', 'font', 'grand', 'domaige']"
